id_municipio,poblacion
Monterde,143
Montón,89
Morata de Jalón,1100
Morata de Jiloca,285
Morés,303
Moros,274
Moyuela,221
Mozota,130
Muel,1540
"Muela, La",6737
Munébrega,351
Murero,85
Murillo de Gállego,194
Navardún,35
Nigüella,58
Nombrevilla,40
Nonaspe,997
Novallas,859
Novillas,508
Nuévalos,318
Nuez de Ebro,886
Olvés,107
Orcajo,65
Orera,103
Orés,72
Oseja,43
Osera de Ebro,442
Paniza,574
Paracuellos de Jiloca,610
Paracuellos de la Ribera,111
Pastriz,1316
Pedrola,3842
"Pedrosas, Las",118
Perdiguera,559
Piedratajada,96
Pina de Ebro,2478
Pinseque,4601
"Pintanos, Los",37
Plasencia de Jalón,378
Pleitas,29
Plenas,110
Pomer,23
Pozuel de Ariza,15
Pozuelo de Aragón,247
Pradilla de Ebro,553
Puebla de Albortón,133
"Puebla de Alfindén, La",6550
Puendeluna,42
Purujosa,29
Quinto,1882
Remolinos,1018
Retascón,77
Ricla,3019
Romanos,140
Rueda de Jalón,325
Ruesca,69
Sádaba,1278
Salillas de Jalón,372
Salvatierra de Esca,187
Samper del Salz,79
San Martín de la Virgen de Moncayo,266
San Mateo de Gállego,3489
Santa Cruz de Grío,95
Santa Cruz de Moncayo,123
Santa Eulalia de Gállego,101
Santed,72
Sástago,1067
Sabiñán,697
Sediles,109
Sestrica,329
Sierra de Luna,269
Sigüés,72
Sisamón,50
Sobradiel,1110
Sos del Rey Católico,582
Tabuenca,305
Talamantes,68
Tarazona,10873
Tauste,6838
Terrer,580
Tierga,170
Tobed,196
Torralba de los Frailes,65
Torralba de Ribota,157
Torralbilla,38
Torrehermosa,69
Torrelapaja,30
Torrellas,249
Torres de Berrellén,1515
Torrijo de la Cañada,187
Tosos,176
Trasmoz,88
Trasobares,124
Uncastillo,594
Undués de Lerda,60
Urrea de Jalón,434
Urriés,50
Used,250
Utebo,19116
Valdehorna,29
Val de San Martín,55
Valmadrid,112
Valpalmas,122
Valtorres,65
Velilla de Ebro,208
Velilla de Jiloca,90
Vera de Moncayo,317
Vierlas,88
"Vilueña, La",59
Villadoz,80
Villafeliche,163
Villafranca de Ebro,828
Villalba de Perejil,86
Villalengua,295
Villanueva de Gállego,4852
Villanueva de Jiloca,73
Villanueva de Huerva,360
Villar de los Navarros,147
Villarreal de Huerva,270
Villarroya de la Sierra,397
Villarroya del Campo,70
Vistabella,51
"Zaida, La",433
Zaragoza,693091
Zuera,8766
Biel,166
Marracos,82
Villamayor de Gállego,2841
Ceuta,83595
Melilla,86780
